Item_Type,Brand_Code,Model_Code,Compatible_Models,Part_Cat_Code,Var_Code,Product_ID,Barcode,Product_Name,Category,Brand,Description,Requires_Serial,Original_Cost,Opening_Stock,Current_Stock,Average_Cost,Sale_Price,Wholesale_Price,Reorder_Level,Warranty_Period,Shelf_Location,Status,Images,Stock_View
Accessories,OTH,RM6X,NO,CV,VNO,OTH-RM6X-CV-VNO,OTH-RM6X-CV-VNO,OTH RM6X - NO CV (VNO),COVER,OTHER,,,3800,0,1,3800,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM6X-CV-VNO.Images.071055.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,OTH,RM8A,NO,CV,SIL,OTH-RM8A-CV-SIL,OTH-RM8A-CV-SIL,OTH RM8A - NO CV (SIL),COVER,OTHER,,,3600,0,1,3600,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM8A-CV-SIL.Images.071106.jpg,🛒 အရောင်းပါး
Accessories,OTH,RMNT7,NO,CV,SIL,OTH-RMNT7-CV-SIL,OTH-RMNT7-CV-SIL,OTH RMNT7 - NO CV (SIL),COVER,OTHER,,,4000,0,0,4000,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RMNT7-CV-SIL.Images.071118.jpg,🛒 အရောင်းပါး
Accessories,OTH,RMNT115G,No,CV,SIL,OTH-RMNT115G-CV-SIL,OTH-RMNT115G-CV-SIL,OTH RMNT115G - NO CV (SIL),COVER,OTHER,,,4150,0,2,4150,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RMNT115G-CV-SIL.Images.071128.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM6X,No,CV,SIL,OTH-RM6X-CV-SIL,OTH-RM6X-CV-SIL,OTH RM6X - NO CV (SIL),COVER,OTHER,,,3200,0,1,3200,7000,,2,No Warranty,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM6X-CV-SIL.Images.071139.jpg,🛒 အရောင်းပါး
Accessories,OTH,TN SPARK10,No,CV,SIL,OTH-TN SPARK10-CV-SIL,OTH-TN SPARK10-CV-SIL,OTH TN SPARK10 - NO CV (SIL),COVER,OTHER,,,2800,0,2,2800,7000,,2,No Warranty,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-TN SPARK10-CV-SIL.Images.073607.jpg,🛒 အရောင်းပါး
Accessories,OTH,TN SPARK7,No,CV,SIL,OTH-TN SPARK7-CV-SIL,OTH-TN SPARK7-CV-SIL,OTH TN SPARK7 - NO CV (SIL),COVER,OTHER,,,2800,146,2,2800,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-TN SPARK7-CV-SIL.Images.073618.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,OTH,RM7A,No,CV,SIL,OTH-RM7A-CV-SIL,OTH-RM7A-CV-SIL,OTH RM7A - NO CV (SIL),COVER,OTHER,,,2800,0,2,2800,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM7A-CV-SIL.Images.073627.jpg,🛒 အရောင်းပါး
Accessories,OTH,TN SMART8,No,CV,CAT,OTH-TN SMART8-CV-CAT,OTH-TN SMART8-CV-CAT,OTH TN SMART8 - NO CV (CAT),COVER,OTHER,,,2850,0,0,2850,7000,0,2,No Warranty,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-TN SMART8-CV-CAT.Images.084101.jpg,🛒 အရောင်းပါး
Accessories,OTH,RMA5(4G),No,CV,CAR,OTH-RMA5(4G)-CV-CAR,OTH-RMA5(4G)-CV-CAR,OTH RMA5(4G) - NO CV (CAR),COVER,OTHER,,,2850,0,1,2850,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RMA5(4G)-CV-CAR.Images.084111.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM13(4G),No,EP,SIL,OTH-RM13(4G)-EP-SIL,OTH-RM13(4G)-EP-SIL,OTH RM13(4G) - NO EP (SIL),COVER,OTHER,,,3150,0,1,3150,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM13(4G)-EP-SIL.Images.084121.jpg,🛒 အရောင်းပါး
Accessories,OTH,TN SP GO23,No,CV,SIL,OTH-TN SP GO23-CV-SIL,OTH-TN SP GO23-CV-SIL,OTH TN SP GO23 - NO CV (SIL),COVER,OTHER,,,2800,0,0,2800,7000,0,2,No Warranty,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-TN SP GO23-CV-SIL.Images.084133.jpg,🛒 အရောင်းပါး
Accessories,OTH,RMA5(4G),No,CV,PLA,OTH-RMA5(4G)-CV-PLA,OTH-RMA5(4G)-CV-PLA,OTH RMA5(4G) - NO CV (PLA),COVER,OTHER,,,2500,0,0,2500,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RMA5(4G)-CV-PLA.Images.084211.jpg,🛒 အရောင်းပါး
Accessories,OTH,RMNT7,No,CV,PLA,OTH-RMNT7-CV-PLA,OTH-RMNT7-CV-PLA,OTH RMNT7 - NO CV (PLA),COVER,OTHER,,,2500,0,1,2500,7000,0,2,No Warranty,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RMNT7-CV-PLA.Images.084221.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM10(4G),No,CV,SIL,OTH-RM10(4G)-CV-SIL,OTH-RM10(4G)-CV-SIL,OTH RM10(4G) - NO CV (SIL),COVER,OTHER,,,2500,0,0,2500,7000,0,2,No Warranty,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM10(4G)-CV-SIL.Images.084229.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM12(5G),NT12R,CV,SIL,OTH-RM12(5G)-CV-SIL,OTH-RM12(5G)-CV-SIL,OTH RM12(5G) - NT12R CV (SIL),COVER,OTHER,,,2500,0,1,2500,7000,0,2,No Warranty,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM12(5G)-CV-SIL.Images.084238.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM14C(4G),RMA4(5G),CV,SIL,OTH-RM14C(4G)-CV-SIL,OTH-RM14C(4G)-CV-SIL,OTH RM14C(4G) - RMA4(5G) CV (SIL),COVER,OTHER,,,2500,0,2,2500,7000,0,2,No Warranty,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM14C(4G)-CV-SIL.Images.084248.jpg,🛒 အရောင်းပါး
Accessories,OTH,IF HOT40I,No,CV,BTY,OTH-IF HOT40I-CV-BTY,OTH-IF HOT40I-CV-BTY,OTH IF HOT40I - NO CV (BTY),COVER,OTHER,,,3950,0,0,3950,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-IF HOT40I-CV-BTY.Images.094702.jpg,🛒 အရောင်းပါး
Accessories,OTH,TN SMART8,No,CV,BTY,OTH-TN SMART8-CV-BTY,OTH-TN SMART8-CV-BTY,OTH TN SMART8 - NO CV (BTY),COVER,OTHER,,,3950,0,0,3950,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-TN SMART8-CV-BTY.Images.094711.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM NT14(4G),No,CV,BTY,OTH-RM NT14(4G)-CV-BTY,OTH-RM NT14(4G)-CV-BTY,OTH RM NT14(4G) - NO CV (BTY),COVER,OTHER,,,3950,0,1,3950,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM NT14(4G)-CV-BTY.Images.094721.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM9A,No,CV,BTY,OTH-RM9A-CV-BTY,OTH-RM9A-CV-BTY,OTH RM9A - NO CV (BTY),COVER,OTHER,,,3950,0,0,3950,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM9A-CV-BTY.Images.094730.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM10,RM 19PRIME,CV,BTY,OTH-RM10-CV-BTY,OTH-RM10-CV-BTY,OTH RM10 - RM 19PRIME CV (BTY),COVER,OTHER,,,4100,0,2,4100,7000,,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM10-CV-BTY.Images.094738.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM8A,No,CV,BTY,OTH-RM8A-CV-BTY,OTH-RM8A-CV-BTY,OTH RM8A - NO CV (BTY),COVER,OTHER,,,4100,0,2,4100,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM8A-CV-BTY.Images.094747.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM13C(5G),No,CV,CLR,OTH-RM13C(5G)-CV-CLR,OTH-RM13C(5G)-CV-CLR,OTH RM13C(5G) - NO CV (CLR),COVER,OTHER,,,2950,0,0,2950,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM13C(5G)-CV-CLR.Images.094757.jpg,🛒 အရောင်းပါး
Accessories,OTH,RMA5,No,CV,SIL,OTH-RMA5-CV-SIL,OTH-RMA5-CV-SIL,OTH RMA5 - NO CV (SIL),COVER,OTHER,,,2950,0,2,2950,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RMA5-CV-SIL.Images.095645.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM9A,No,CV,PLA,OTH-RM9A-CV-PLA,OTH-RM9A-CV-PLA,OTH RM9A - NO CV (PLA),COVER,OTHER,,,3500,0,0,3500,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM9A-CV-PLA.Images.095936.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM13C(4G),No,CV,PLA,OTH-RM13C(4G)-CV-PLA,OTH-RM13C(4G)-CV-PLA,OTH RM13C(4G) - NO CV (PLA),COVER,OTHER,,,3500,0,0,3500,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM13C(4G)-CV-PLA.Images.100353.jpg,🛒 အရောင်းပါး
Accessories,OTH,IF HOT40I,No,CV,PLA,OTH-IF HOT40I-CV-PLA,OTH-IF HOT40I-CV-PLA,OTH IF HOT40I - NO CV (PLA),COVER,OTHER,,,3500,0,0,3500,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-IF HOT40I-CV-PLA.Images.100555.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM NT14(4G),No,CV,CLR,OTH-RM NT14(4G)-CV-CLR,OTH-RM NT14(4G)-CV-CLR,OTH RM NT14(4G) - NO CV (CLR),COVER,OTHER,,,3650,0,1,3650,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM NT14(4G)-CV-CLR.Images.100822.jpg,🛒 အရောင်းပါး
Accessories,OTH,RM13X,No,CV,SIL,OTH-RM13X-CV-SIL,OTH-RM13X-CV-SIL,OTH RM13X - NO CV (SIL),COVER,OTHER,,,3650,0,1,3650,7000,0,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/OTH-RM13X-CV-SIL.Images.101144.jpg,🛒 အရောင်းပါး
Accessories,RM,BUDS4,No,BEP,,RM-BUDS4-BEP,RM-BUDS4-BEP,RM BUDS4 - NO BEP,BLUETOOTH EARPHONE,Xiaomi,,,45000,,2,45000,65000,64000,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/RM-BUDS4-BEP.Images.080219.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,YK,Yk,No,CB,"WHT , TC",YK-Yk-CB-WHT -TC,YK-Yk-CB-WHT -TC,"YK YK - NO CB (WHT , TC)",Cable,YK,,,500,249,230,500,3000,3500,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/YK-Yk-CB-WHT -TC.Images.094736.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,YK,Other,No,EP,WHT,YK-Other-EP-WHT,YK-Other-EP-WHT,YK OTHER - NO EP (WHT),Earphones,YK,,,1000,119,106,1000,4000,3500,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/YK-Other-EP-WHT.Images.065607.jpg,🛒 အရောင်းပါး
Accessories,YK,SILICON,No,CB,"MC , WHT",YK-SILICON-CB-MC -WHT,YK-SILICON-CB-MC -WHT,"YK SILICON - NO CB (MC , WHT)",Cable,YK,,,1300,100,42,1300,5000,4000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/YK-SILICON-CB-MC -WHT.Images.041946.jpg,🔥 အရောင်းကောင်း
Accessories,YK,SILICON,No,CB,"TC , WHT",YK-SILICON-CB-TC -WHT,YK-SILICON-CB-TC -WHT,"YK SILICON - NO CB (TC , WHT)",Cable,YK,,,1500,77,45,1500,6000,5000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/YK-SILICON-CB-TC -WHT.Images.041144.jpg,🔥 အရောင်းကောင်း
Accessories,YK,Super,No,CB,"TC , ONG",YK-Super-CB-TC -ONG,YK-Super-CB-TC -ONG,"YK SUPER - NO CB (TC , ONG)",Cable,YK,,,1000,19,,1000,7000,6000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/YK-Super-CB-TC -ONG.Images.042502.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,YK,Super,No,CB,"ONG , MC",YK-Super-CB-ONG -MC,YK-Super-CB-ONG -MC,"YK SUPER - NO CB (ONG , MC)",Cable,YK,,,1000,8,,1000,6000,5000,2,1 Month Warranty ,Sin1,Active (ရောင်းမည်),Products_Images/YK-Super-CB-ONG -MC.Images.042712.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,YK,S30,No,CB,"TC , WHT",YK-S30-CB-TC -WHT,YK-S30-CB-TC -WHT,"YK S30 - NO CB (TC , WHT)",Cable,YK,,,2000,62,40,2000,7000,6500,2,1 Month Warranty ,Sin6,Active (ရောင်းမည်),Products_Images/YK-S30-CB-TC -WHT.Images.094146.jpg,🛒 အရောင်းပါး
Accessories,UW,L601,No,CB,"TC , WHT",UW-L601-CB-TC -WHT,UW-L601-CB-TC -WHT,"UW L601 - NO CB (TC , WHT)",Cable,U-Winn,,,7800,,4,7800,12500,9000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/UW-L601-CB-TC -WHT.Images.042356.jpg,🛒 အရောင်းပါး
Accessories,HW,Max66,No,CH,WHT,HW-Max66-CH-WHT,HW-Max66-CH-WHT,HW MAX66 - NO CH (WHT),Charger,HUAWEI,,,4900,82,69,4900,10000,9000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/HW-Max66-CH-WHT.Images.075433.jpg,🛒 အရောင်းပါး
Accessories,IP,14pro,No,CHS,"WHT , IP",IP-14pro-CHS-WHT -IP,IP-14pro-CHS-WHT -IP,"IP 14PRO - NO CHS (WHT , IP)",Charger set,IPHONE,,,15000,15,,15000,25000,24000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/IP-14pro-CHS-WHT -IP.Images.075925.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,SS,Travel,No,CHS,"TC , BLK",SS-Travel-CHS-TC -BLK,SS-Travel-CHS-TC -BLK,"SS TRAVEL - NO CHS (TC , BLK)",Charger set,SAMSUNG,,,7500,22,12,7500,14000,12000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/SS-Travel-CHS-TC -BLK.Images.080607.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,YK,U82 PC,No,EP,BLK,YK-U82 PC-EP-BLK,YK-U82 PC-EP-BLK,YK U82 PC - NO EP (BLK),Earphones,YK,,,41000,30,20,41000,15000,14000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/YK-U82 PC-EP-BLK.Images.104029.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,RM,30W,No,CHS,"TC , WHT",RM-30W-CHS-TC -WHT,RM-30W-CHS-TC -WHT,"RM 30W - NO CHS (TC , WHT)",Charger set,REDMI,,,8000,20,17,8000,15000,14000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/RM-30W-CHS-TC -WHT.Images.104254.jpg,🛒 အရောင်းပါး
Accessories,IP,GTA08,No,CHS,WHT,IP-GTA08-CHS-WHT,IP-GTA08-CHS-WHT,IP GTA08 - NO CHS (WHT),Charger set,YK,,,9000,20,15,9000,15000,14000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/IP-GTA08-CHS-WHT.Images.104802.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,Stick,SELFIE,No,ST,BLK,Stick-SELFIE-ST-BLK,Stick-SELFIE-ST-BLK,STICK SELFIE - NO ST (BLK),USB FIX,OTHER,,,5000,6,,5000,7000,6000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/Stick-SELFIE-ST-BLK.Images.013739.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,Sports,Wire,No,EP,BLK,Sports-Wire-EP-BLK,Sports-Wire-EP-BLK,SPORTS WIRE - NO EP (BLK),Earphones,OTHER,,,4000,12,,4000,7000,6000,2,1 Month Warranty ,Sin6,Active (ရောင်းမည်),Products_Images/Sports-Wire-EP-BLK.Images.014439.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,STEREO,FT101,No,EP,BLK,STEREO-FT101-EP-BLK,STEREO-FT101-EP-BLK,STEREO FT101 - NO EP (BLK),Earphones,YK,,,5000,25,15,5000,8000,7000,2,1 Month Warranty ,Sin6,Active (ရောင်းမည်),Products_Images/STEREO-FT101-EP-BLK.Images.014751.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,MEC,Marrow,No,EP,WHT,MEC-Marrow-EP-WHT,MEC-Marrow-EP-WHT,MEC MARROW - NO EP (WHT),Earphones,YK,,,5000,2,1,5000,8000,7000,2,1 Month Warranty ,Sin6,Active (ရောင်းမည်),Products_Images/MEC-Marrow-EP-WHT.Images.014933.jpg,🛒 အရောင်းပါး
Accessories,PINJIE,PL5,No,EP,"WHT , BLU",PINJIE-PL5-EP-WHT,PINJIE-PL5-EP-WHT,PINJIE PL5 - NO EP (WHT),Earphones,PINJIE,,,5000,16,10,5000,8000,7000,2,1 Month Warranty ,Sin6,Active (ရောင်းမည်),Products_Images/PINJIE-PL5-EP-WHT.Images.015242.jpg,✅ ပုံမှန်
Accessories,YK,R17,No,EP,"TC , WHT",YK-R17-EP-TC -WHT,YK-R17-EP-TC -WHT,"YK R17 - NO EP (TC , WHT)",Earphones,YK,,,7000,8,,7000,10000,9000,2,1 Month Warranty ,Sin6,Active (ရောင်းမည်),Products_Images/YK-R17-EP-TC -WHT.Images.015455.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,YK,T15,No,CHS,"BLK , WHT",YK-T15-CHS-BLK -WHT,YK-T15-CHS-BLK -WHT,"YK T15 - NO CHS (BLK , WHT)",Charger set,YK,,,9000,81,,9000,15000,14000,2,1 Month Warranty ,Sin6,Active (ရောင်းမည်),Products_Images/YK-T15-CHS-BLK -WHT.Images.015826.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,MAX1,No,BT,BLK,RM-MAX1-BT-BLK,RM-MAX1-BT-BLK,RM MAX1 - NO BT (BLK),Battery,Xiaomi,,,20000,1,,20000,28000,27000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/RM-MAX1-BT-BLK.Images.021827.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,Bn43,No,BT,BLK,RM-Note4x-BT-BLK,RM-Bn43-BT-BLK,RM Bn43 - NO BT (BLK),Battery,Xiaomi,,,20000,4,3,20000,28000,27000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/RM-Note4x-BT-BLK.Images.021940.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,BN47,No,BT,BLK,RM-BN47-BT-BLK,RM-BN47-BT-BLK,RM BN47 - NO BT (BLK),Battery,Xiaomi,,,20000,7,6,20000,28000,27000,2,1 Month Warranty ,Sin6,Active (ရောင်းမည်),Products_Images/RM-BN47-BT-BLK.Images.022105.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,BN4J,No,BT,BLK,RM-BN4J-BT-BLK,RM-BN4J-BT-BLK,RM BN4J - NO BT (BLK),Battery,Xiaomi,,,20000,23,,20000,28000,27000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/RM-BN4J-BT-BLK.Images.022313.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,BN44,No,BT,BLK,RM-BN44-BT-BLK,RM-BN44-BT-BLK,RM BN44 - NO BT (BLK),Battery,Xiaomi,,,20000,3,2,20000,23000,22000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/RM-BN44-BT-BLK.Images.022624.jpg,🛒 အရောင်းပါး
Spare Part,RM,BN34,No,BT,BLK,RM-BN34-BT-BLK,RM-BN34-BT-BLK,RM BN34 - NO BT (BLK),OCA+GLASS,Xiaomi,,,20000,1,,20000,28000,27000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/RM-BN34-BT-BLK.Images.022737.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,RMI9,No,BT,BLK,RM-RMI9-BT-BLK,RM-RMI9-BT-BLK,RM RMI9 - NO BT (BLK),Battery,Xiaomi,,,20000,1,,20000,28000,27000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/RM-RMI9-BT-BLK.Images.022845.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,BN30,No,BT,BLK,RM-BN30-BT-BLK,RM-BN30-BT-BLK,RM BN30 - NO BT (BLK),Battery,Xiaomi,,,20000,1,,20000,28000,27000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/RM-BN30-BT-BLK.Images.023001.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,BN45,No,BT,BLK,RM-BN45-BT-BLK,RM-BN45-BT-BLK,RM BN45 - NO BT (BLK),Battery,Xiaomi,,,20000,4,,20000,28000,27000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/RM-BN45-BT-BLK.Images.023106.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,BN36,No,BT,BLK,RM-BN36-BT-BLK,RM-BN36-BT-BLK,RM BN36 - NO BT (BLK),Battery,Xiaomi,,,20000,4,,20000,28000,27000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/RM-BN36-BT-BLK.Images.023244.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,BN35,No,BT,BLK,RM-BN35-BT-BLK,RM-BN35-BT-BLK,RM BN35 - NO BT (BLK),Battery,Xiaomi,,,20000,7,,20000,28000,27000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/RM-BN35-BT-BLK.Images.023520.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y9prime19,No,BT,BLK,HW-Y9prime19-BT-BLK,HW-Y9prime19-BT-BLK,HW Y9PRIME19 - NO BT (BLK),Battery,HUAWEI,,,20000,6,,20000,28000,27000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/HW-Y9prime19-BT-BLK.Images.023734.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,NOVA2i,No,BT,BLK,HW-NOVA2i-BT-BLK,HW-NOVA2i-BT-BLK,HW NOVA2I - NO BT (BLK),Battery,HUAWEI,,,20000,3,,20000,28000,27000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/HW-NOVA2i-BT-BLK.Images.023834.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y11,Nk,BT,WHT,VV-Y11-BT-WHT,VV-Y11-BT-WHT,VV Y11 - NK BT (WHT),Battery,Vivo,,,20000,2,,20000,25000,24000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/VV-Y11-BT-WHT.Images.023942.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y15,No,BT,WHT,VV-Y15-BT-WHT,VV-Y15-BT-WHT,VV Y15 - NO BT (WHT),Battery,Vivo,,,20000,1,,20000,25000,24000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/VV-Y15-BT-WHT.Images.024057.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,BE1,No,BT,WHT,VV-BE1-BT-WHT,VV-BE1-BT-WHT,VV BE1 - NO BT (WHT),Battery,Vivo,,,20000,2,,20000,25000,24000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/VV-BE1-BT-WHT.Images.024224.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,OP,F5,No,BT,WHT,OP-F5-BT-WHT,OP-F5-BT-WHT,OP F5 - NO BT (WHT),Battery,OPPO,,,20000,6,,20000,25000,24000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/OP-F5-BT-WHT.Images.024350.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,OP,BLP605,No,BT,WHT,OP-BLP605-BT-WHT,OP-BLP605-BT-WHT,OP BLP605 - NO BT (WHT),Battery,OPPO,,,20000,6,,20000,25000,24000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/OP-BLP605-BT-WHT.Images.024535.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,OP,BLP615,No,BT,WHT,OP-BLP615-BT-WHT,OP-BLP615-BT-WHT,OP BLP615 - NO BT (WHT),Battery,OPPO,,,20000,5,,20000,25000,24000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/OP-BLP615-BT-WHT.Images.024640.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,BM41,No,BT,ONG,RM-BM41-BT-ONG,RM-BM41-BT-ONG,RM BM41 - NO BT (ONG),Battery,Xiaomi,,,8000,1,,8000,15000,14000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/RM-BM41-BT-ONG.Images.024752.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,RM,BM42,No,BT,ONG,RM-BM42-BT-ONG,RM-BM42-BT-ONG,RM BM42 - NO BT (ONG),Battery,Xiaomi,,,10000,3,,10000,18000,17000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/RM-BM42-BT-ONG.Images.024910.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,OP,BLP673,No,BT,WHT,OP-BLP673-BT-WHT,OP-BLP673-BT-WHT,OP BLP673 - NO BT (WHT),Battery,OPPO,,,20000,,3,20500,25000,24000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/OP-BLP673-BT-WHT.Images.030404.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,G730,No,BT,BLK,HW-G730-BT-BLK,HW-G730-BT-BLK,HW G730 - NO BT (BLK),Battery,HUAWEI,,,8000,2,,8000,15000,14000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/HW-G730-BT-BLK.Images.030609.jpg,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,J510,No,BT,BLK,SS-J510-BT-BLK,SS-J510-BT-BLK,SS J510 - NO BT (BLK),Battery,SAMSUNG,,,8000,1,-2,8000,15000,14000,2,1 Month Warranty ,SIN2,Active (ရောင်းမည်),Products_Images/SS-J510-BT-BLK.Images.030719.jpg,🆕 အသစ်/မရောင်းရသေး
